item_id,user_id,parent_item_id,parent_user_id,post_type,content,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,favorite_count,community
tw1892486887668875739,tw188251035,tw1892464031295754451,tw1830430654674157568,retweet,"China also imported $64B of natural gas in 2024. Total imports of oil, gas, semi are $774B. These are sectors where China can sharply reduce imports in the future as domestic renewable energy, green hydrogen, and semiconductor capacity ramps up.",en,2025-02-20T08:10:09+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892485133921362311,tw1838192365649227776,tw1892186899860635918,tw192547775,retweet,"Iran launches pilot project to extract, purify helium from natural gas for first time

https://t.co/cvXVRGXmrP",en,2025-02-20T08:03:11+00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892480383347822873,tw1860559023470170112,tw1892296050079387912,tw1884747290386333696,retweet,"Well said.

BC is poised to remove (easily) the American DOMINANCE of LNG to the world.

@JDVance @SpeakerJohnson @realDonaldTrump HAD the market share based on LONG TERM lucrative contracts. BC and Alberta have been approached about opportunities.

Good bye Texas @GregAbbott_TX https://t.co/ksO4PmROh8",en,2025-02-20T07:44:18+00:00,52.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892448349783269445,tw1585825420515037184,,,post,"China’s Tariffs Hit U.S. Coal, Oil, and LNG Exports

Source: Crude Oil Prices Today | https://t.co/XBhyowrMer
 https://t.co/9vBOZwc06F",en,2025-02-20T05:37:01+00:00,1.0,0.0,3.0,0.0,0.0,32.0,3.0,C3
tw1892437152723550317,tw598473298,tw1892378944344658083,tw1267392775579930624,retweet,"While we have your attention, 

France’s TotalEnergies recently trashed our friends at Venture Global LNG.

Total, Shell, and BP just don’t want to compete with USA natgas.

Shell is still in bed with Russia.",en,2025-02-20T04:52:31+00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1892420130329526553,tw1043800893630676992,tw1892383161574642037,tw1779572362767216640,retweet,There buildinga natural gas pipeline on the east coast of nyc down,en,2025-02-20T03:44:53+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892387533884903767,tw1879972232815878144,tw1892363538045554772,tw409687240,retweet,"The Liberals said there was no business case for selling our LNG. 

Guess what? They were wrong - now Canada has lost out big time with the Americans &amp; Qataris beating us to market. 

It's time for a Conservative government that will stop the reckless squandering of our… https://t.co/6ph3Y6IPPp https://t.co/kH4OvX1b5d",en,2025-02-20T01:35:21+00:00,608.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1892386463586668931,tw23159415,tw1892226763880538507,tw28212513,retweet,Natural Gas rips to its highest price since December 2022 and is headed for a 7th consecutive green day https://t.co/A1oLFSbhOg,en,2025-02-20T01:31:06+00:00,59.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892378168893313478,tw1807219442109325312,tw1891884883670143035,tw1498718376801320960,retweet,@Mish_K_ @AssalRad There’s oil and natural gas in Lebanon that Israel wants. It’s all about the shekels. 👹🇮🇱💰,en,2025-02-20T00:58:08+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892377465110110360,tw876498838055337984,tw1892367584126755026,tw16581824,retweet,"But the BIGGEST news? NATURAL GAS. America isn't just the world's biggest producer: it's also the biggest EXPORTER.

American gas is cheap: just 1/4 of Europe's. We can pump low and sell high!

Now they're sending THEIR money to US!

3/ https://t.co/7L9Xu2MBLN",en,2025-02-20T00:55:21+00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1892346907130790132,tw1689357866958790656,tw1891843718568706446,tw89742111,retweet,"Why is natural gas in Europe 4 times more expensive than the same stuff in the USA?

1. Because the USA does not ban fracking

2. Despite Biden's efforts, the US does not put eliminating emissions (especially Scope 1) before the interests and welfare of Americans. 

3. The USA… https://t.co/OyVDWWZ12q",en,2025-02-19T22:53:55+00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1892342854300606962,tw48596281,tw1892267867443269786,tw733647469305864195,quote,"What Brad says about China is even more true about Russia

What kind of a ""deal"" could we strike with Russia that's good for US business? Frontier Russian oil projects are uninvestable, and removing sanctions on Russian oil + LNG exports would undercut American shale producers 🤷‍♂️ https://t.co/62sCt5Gi1o",en,2025-02-19T22:37:49+00:00,1.0,1.0,8.0,0.0,1.0,1357.0,8.0,C5
tw1892340672427971057,tw4894000274,tw1892340292683997629,tw1804022739315081216,retweet,@gunsnrosesgirl3 That’s the Darvaza Gas Crater in Turkmenistan It’s been burning natural gas for over 50 years after a Soviet drilling mishap.,en,2025-02-19T22:29:08+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892335697115140099,tw4311803477,tw1892267378710347930,tw466532637,retweet,"Data from @MarcellusGas finds PA households using natural gas save $1,100-$2,200 annually. If we want to tackle climate change AND protect energy bills, especially for low-income communities, natural gas must remain a critical part of our energy mix. Read more @Michael_Nutter - https://t.co/7xM5Gf4gz9",en,2025-02-19T22:09:22+00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892320760615624759,tw1882171652970090496,tw1874412752300847472,tw1679129495389757441,retweet,@SonjaEnde Russia exports more LNG to Europe than the US. Small random fun fact.,en,2025-02-19T21:10:01+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1892313261170712849,tw194150526,,,post,Enbridge transfer station emits smell of natural gas https://t.co/XHySD4nSQX,en,2025-02-19T20:40:13+00:00,0.0,0.0,0.0,0.0,0.0,878.0,0.0,C10
tw1892303322117283906,tw13657922,,,post,Johnston approves electric and natural gas franchise fees increases. What that means. https://t.co/PC77wqnSct,en,2025-02-19T20:00:43+00:00,2.0,0.0,0.0,0.0,0.0,1528.0,0.0,C5
tw1892301148880507150,tw340592096,tw1892299370218791337,tw27049579,retweet,"Eby vows to cut ‘red tape’ for B.C. resource and energy projects — citing tariff threats

B.C. MLAs returned to the legislature today for a throne speech that centred the NDP’s push to speed up permits for LNG and other projects

https://t.co/QFynjttO3Y",en,2025-02-19T19:52:05+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892294791745925270,tw1499079258014199814,tw1891907618081472990,tw1505481949854502915,retweet,"According to an investigation by the environmental organization Greenpeace, Russia is using its fleet of nuclear-powered icebreakers and the reluctance of some of Ukraine's allies to comply with sanctions imposed on it to sell millions of tons of liquefied natural gas (LNG) to EU… https://t.co/a31hOVMhRX https://t.co/c5ULzUNXMI",en,2025-02-19T19:26:50+00:00,161.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892273876773589249,tw1463872381286559744,tw1891921876852871599,tw192547775,retweet,"Iran to raise its daily natural gas output by 250 mcm in 5 years

https://t.co/95xYMJETF9",en,2025-02-19T18:03:43+00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892270309388001562,tw1450501172893192195,tw1892269916591419656,tw733647469305864195,retweet,"Same is even more true for oil --

and why is it better for global security for the US to be supplying China rather than Japan, Korea and Europe with LNG?     (Not sure China is a reliable partner ... )

8/",en,2025-02-19T17:49:33+00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892016248684241303,tw1099199839,,,post,Increased demand + decreased supply = higher electricity costs https://t.co/3TVtqkL2KZ,en,2025-02-19T01:00:00+00:00,1.0,13.0,16.0,1.0,2.0,1327.0,16.0,C1
tw1892241091119751438,tw866785056987246592,,,post,"It's 8 degrees and nothing on the radar,  but it's snowing pretty good south of McAlester,  it's building up on the cattle's back which means they're in good shape when it counts,  I don't think the Chickens have even came out of the Coop yet, 

This is your weather on the 8's😁",en,2025-02-19T15:53:26+00:00,11.0,29.0,192.0,1.0,0.0,2611.0,192.0,C2
tw1892244946901405985,tw866785056987246592,,,post,"Oklahoma has thousands of people that get free natural gas from wells that are drilled on their property,  the only thing  bad about that is depending on it right now because every regulator is frozen shut,  

That gas is full of water,  it's not worth messing with when it's cold",en,2025-02-19T16:08:46+00:00,0.0,5.0,19.0,0.0,0.0,242.0,19.0,C2
tw1892243192319271155,tw2558966161,tw1892108891254575334,tw1449880381,quote,"It is very interesting to see how Japan is positioning itself as a key actor in global LNG supply chains.

It's good news that some in Europe want to learn, but as always, why did it take them so long? https://t.co/QDfzmFuKAu",en,2025-02-19T16:01:47+00:00,0.0,0.0,3.0,0.0,0.0,456.0,3.0,C3
tw1892225843599999322,tw726115286487695360,,,post,Trump a great innovative opportunity you should consider is converting all or at least public and semi truck vehicles to natural gas fueled. Build many liquified gas processing plants and selling NG to NATO and our Pacific  partners to pay off debt!,en,2025-02-19T14:52:51+00:00,0.0,0.0,0.0,0.0,0.0,19.0,0.0,C2
tw1892224235562578349,tw1762585040326729728,tw1892207274187231347,tw1135846280582881281,retweet,"You have to wonder why Canadian politicians from coast to coast are so committed to keeping us poor. The answer should be; Yes to Pipelines, Yes to High Speed Rail, Yes to Mines, Yes to Nuclear, Yes to Housing permits, Yes to LNG Liquefaction, Yes to Hydro. Etc.",en,2025-02-19T14:46:28+00:00,318.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891638128898699370,tw39975040,,,post,Dangote plans to build a subsea pipeline to transport natural gas from the Niger Delta to Lagos and to expand production at the refinery’s fertilizer plant,en,2025-02-17T23:57:29+00:00,65.0,12.0,349.0,8.0,18.0,14498.0,349.0,C7
tw1892190481875906602,tw1530322875504381954,tw1892018351246922026,tw1695748540390105088,retweet,"@FallRiverReport @MassGovernor There are tapes out there of her bragging she shut down two natural gas lines like they were trophies or something. 

Now she's putting it on ""greedy companies"" and it's for the utilities commission do so something about ""the gouging"".   And it's been brutally cold in parts of MA",en,2025-02-19T12:32:20+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892179311169298597,tw1460014038956625926,tw1892035609700512109,tw1737181091255959552,retweet,"@krafka_michael @Markfry809 A much better country than yours.  That's why your idiot PM Trump wants it.  They are also the country that supplies your northern states with hydro electricities, the country that supplies you with petroleum, natural gas, coal, nuclear reactors, minerals and many more.",en,2025-02-19T11:47:57+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892177154734964743,tw1439640499443441666,tw1892155444971380902,tw755232,retweet,"@kajakallas Did EU stop buying LNG from russia

Or are we still doing that

Can you show me the EU people still buying LNG from russia

I would like to have a conversation with them",en,2025-02-19T11:39:23+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891506163151208918,tw1394637195533856770,,,post,"On Friday night, a M5.0 earthquake in West Texas caused a natural gas pipeline fracture in the Permian Basin, leading to a fire that has since been contained. The quake, felt over 150 miles away in El Paso. https://t.co/EZVTDeeP2b",en,2025-02-17T15:13:06+00:00,163.0,28.0,779.0,9.0,28.0,23578.0,779.0,C10
tw1892088011229364380,tw1653206623840796673,,,post,Canada is responding to US tariffs by expanding its oil market to China.,en,2025-02-19T05:45:09+00:00,4.0,3.0,46.0,0.0,1.0,549.0,46.0,C1
tw1892079910627287439,tw1891305708819255296,tw1891985831537070218,tw1376417893143826439,retweet,@gator_gum We need to build an east - west pipeline. Support Europe with LNG asap. It’s time to get away from the Americans.,en,2025-02-19T05:12:58+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892078158247018697,tw554444973,tw1892006153707520026,tw1884747290386333696,retweet,"There goes @GOP @realDonaldTrump @SpeakerJohnson MAJORITY control over LNG exports.

They FORCED long term contracts. Canada now offers shorts. 

Dearest @ABDanielleSmith NEVER tell 41,000,000 Canadians what the fuck we will do

British Columbia is NOW open for business worldwide https://t.co/WY6NH1dfwd",en,2025-02-19T05:06:00+00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1891787410524016924,tw1766390770913689600,,,post,"#BREAKINGNEWS

#Trump warns #India to purchase LNG from the #US instead of #Russia, or face sanctions. https://t.co/I61sSHYWJy",en,2025-02-18T09:50:41+00:00,3.0,0.0,8.0,0.0,0.0,312.0,8.0,C3
tw1892059248143528139,tw261844337,tw1891938322890539515,tw988955288,retweet,"*U.S. NATURAL GAS FUTURES SOAR 7% AS COLD WEATHER FREEZES OIL AND GAS WELLS, RECORD LNG FLOWS https://t.co/1qWX4TqsZv",en,2025-02-19T03:50:52+00:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892046971923239248,tw273579364,tw1500259911078400000,tw15745368,retweet,"#Russia isn’t a economic superpower or a conventional military superpower

#Putin’s geopolitical power is entirely built on Nuclear Weapons &amp; being a major exporter of oil &amp; natural gas 

We can’t do much about the nukes

But we can diminish the importance of his energy exports",en,2025-02-19T03:02:05+00:00,588.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892038312052789417,tw956010348,tw1891613978322718981,tw1341892534969241600,retweet,"the Southeast contributes more to Nigeria’s economy than any other region, from natural gas and oil revenues to consumer VAT. Yet, due to deep-seated hatred and discrimination, the government continues to marginalize the Igbo people, ensuring that life remains difficult for them.",en,2025-02-19T02:27:40+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C21
tw1892037145587744845,tw1069979893,tw1892016188189807100,tw1884747290386333696,retweet,"Nope.

Every single day that @realDonaldTrump @JDVance @SpeakerJohnson @elonmusk ""flexed"" about tariffs or annexing Canada....is amazing.

They LITERALLY opened up BRICS, European Union, LNG markets, and Australia/New Zealand TO Canada.

It was VERY unexpected to Canadians

LMFAO https://t.co/WmBnx8SZHv",en,2025-02-19T02:23:02+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1892020691333271920,tw49250229,tw1892018262545772984,tw114625323,retweet,"The natural gas industry is so greedy that we are now looking to import it for domestic use. Meanwhile Japan sells their imported gas from us for profit, to other countries. #auspol https://t.co/MDYEFEb01l",en,2025-02-19T01:17:39+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891993754573148344,tw1585609111391043584,,,post,"Listening to Scotcast. Don't think I've ever heard such a shallow conversation on types of heating and forward-thinking on Scotland's energy mix. As usual, BBC reverted back to the UK's needs. No mention of hydrogen production to mix with natural gas or tidal generation.",en,2025-02-18T23:30:37+00:00,0.0,0.0,2.0,0.0,0.0,59.0,2.0,C10
tw1891993219270836447,tw3309365671,tw1891969939139068056,tw1462369985070653444,retweet,"@unusual_whales Of course they do.  Putin wants all of it (Soviet Union) back.  How do we stop him.  Reagan ran an arms race.  The US should have run an energy race and dominated the oil and LNG market, back in 2014. But we didn't.",en,2025-02-18T23:28:29+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1890483915556577506,tw1321147357883473921,,,post,"""Miliband vows to ban fracking permanently after huge UK gas field discovered

""Energy Secretary’s shunning of shale gas means a decade’s worth of fuel risks staying underground""

https://t.co/RkzaGP8IrS",en,2025-02-14T19:31:03+00:00,20.0,28.0,127.0,17.0,15.0,39351.0,127.0,C6
tw1891968917305753899,tw21223926,tw1891956605090185566,tw1294350150052335616,retweet,"NEW: Texas Tech NIL collective founder Cody Campbell has sold his oil and natural gas company, Double Eagle, for $4.1 BILLION🤯

The Red Raiders recently locked down the No. 1 portal class📈

https://t.co/6ZqzZyM4i8 https://t.co/eW9fneJuPI https://t.co/cENzaVGBnF",en,2025-02-18T21:51:55+00:00,415.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1891964543527514367,tw913171092,tw1891841696901599499,tw1583527819,retweet,@Ed_Miliband Gas is expensive when we’re having to import LNG from the US because you won’t allow domestic production,en,2025-02-18T21:34:32+00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891946826271510586,tw2431364982,tw1663696214796165120,tw1618800071578992641,retweet,"Keep less than 5% of your wealth in Banks.
More of something means it's worth less.
USA doesn't produce much so why bother trading with it. 
Natural Gas pipeline shut down.
Petro refining slowed down.
Electric Battery powered cars and homes are inferior, cost heavy,… https://t.co/2ns43x1Ib7 https://t.co/ZF28pTtqfz",en,2025-02-18T20:24:08+00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891939461220503569,tw1829867493789220865,tw1891823849907384596,tw61781260,quote,Liar. It's because of the cost of standing charges forced on most of us for your daft green ideas. The rest of Europe don't have these prices. Buying LNG from the USA is utterly stupid. We have our own but you are too blinkered. https://t.co/HgLhChjLI1,en,2025-02-18T19:54:52+00:00,0.0,0.0,0.0,0.0,0.0,9.0,0.0,C6
tw1663696214796165120,tw1618800071578992641,,,post,"Keep less than 5% of your wealth in Banks.
More of something means it's worth less.
USA doesn't produce much so why bother trading with it. 
Natural Gas pipeline shut down.
Petro refining slowed down.
Electric Battery powered cars and homes are inferior, cost heavy, environmentally damaging, and less than a half step forward in evolution.
Are you comprehending what politicians are doing to you?",en,2023-05-30T23:57:42+00:00,8.0,0.0,11.0,0.0,0.0,44120.0,11.0,C3
tw1891922908705914932,tw1558304032774672385,tw1891918554338877696,tw1823156538665558017,retweet,"@MLive Good.  Solar power in MI is ridiculously inefficient.  But if MI gov insists on wasting taxpayer money, here's a better way to spend $156 million: give 1560 homeless people $100,000 and let them buy a house and heat it with Natural gas.",en,2025-02-18T18:49:06+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891920818835267785,tw1016590370757644289,tw1891920699234611562,tw632923508,retweet,Ukraine is considering more natural gas imports to fill the gap in its depleted storage https://t.co/3Ut2UqC2H9,en,2025-02-18T18:40:48+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891919385217859998,tw1271587951730929665,tw1891834517196857716,tw1392534879141781506,retweet,@Acyn First of all fuck face. Trump has threatened Canada who by the way supplies 98% of our natural gas. With a 25% Tariff saying Canada will become the 51st state even though it’s part of the British commonwealth and is a sovereign country so fucking understand why they are booing,en,2025-02-18T18:35:06+00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1891918228152021405,tw1329782436369104898,tw1891912933594091564,tw381696140,retweet,US NATURAL GAS FUTURES SPIKE 5% AS FORECASTS SHIFT COLDER.,en,2025-02-18T18:30:30+00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1876023725596070014,tw1797281012625313792,,,post,"Bio gas CNG,
The next replacement for LNG and The future of renewable energy?

As the global demand for clean and renewable energy rises, biogas CNG presents a cleaner, more sustainable alternative to conventional fossil fuels like liquefied natural gas (LNG), which has been a https://t.co/LwVBeP4y2V",en,2025-01-05T21:51:25+00:00,1.0,1.0,2.0,0.0,0.0,77.0,2.0,C7
tw1891901337010344096,tw91156289,,,post,Schottel Propulsion LNG Bunkering Vessel Trio https://t.co/GPgxrshT71,en,2025-02-18T17:23:23+00:00,1.0,0.0,1.0,0.0,0.0,254.0,1.0,C5
tw1891904013739729083,tw1856492748922122240,tw1891551971489853781,tw20445524,retweet,Trump administration issues first LNG export approval for proposed plant in Cameron   https://t.co/kSweVSfSXM,en,2025-02-18T17:34:01+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891899503474598290,tw888480903248347136,tw1891897423619842187,tw1367531,retweet,Kathy Hochul does apparent about-face on natural gas as NYC utility signals major rate hikes https://t.co/WWYvBBkvyo,en,2025-02-18T17:16:06+00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891899420171501927,tw2401545685,tw1891843394592190974,tw18379407,retweet,"In Massachusetts, the campaign to ban natural gas has caused energy bills to spike, and now the politicians who enabled that campaign are acting as if they didn't play a role.

🧵",en,2025-02-18T17:15:46+00:00,45.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891896206898430296,tw4018333522,tw1891887243628834872,tw3372770044,retweet,"This month the Taoiseach said an LNG facility (importing US fracked gas) was necessary for Ireland's 'energy security'. 

The new CRU proposal is to encourage data centre growth as long as they build their own gas-fired power plants.

LNG 🤝 data centres

https://t.co/UqzltNhqHY",en,2025-02-18T17:03:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1891885110884028812,tw91156289,,,post,Schottel Propulsion Three LNG Bunkering Vessel Trio https://t.co/h0qFhgMfFm,en,2025-02-18T16:18:54+00:00,1.0,0.0,0.0,0.0,0.0,236.0,0.0,C5
tw1891857219987095982,tw933307302,tw1891854937237135737,tw1585609111391043584,retweet,"Scotland needs expanded and electrified railways for city &amp; intercity transportation of goods and people. Local bus &amp; taxi transportation should be electric, but rural &amp; intercity road transport should be hydrogen electric mix. Homes should be a natural gas hydrogen electric mix.",en,2025-02-18T14:28:04+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891856915396755665,tw1744389407535247360,,,post,"Ukraine will never defeat Russia—so why does Europe insist on endless war? Billions wasted, lives lost, and no plan for peace. The real scandal? Germany &amp; France forced Ukraine to accept Crimea’s annexation. Then they made Russia rich with gas deals. Now they demand total war. https://t.co/09dCw4UQJX",en,2025-02-18T14:26:52+00:00,525.0,202.0,2293.0,19.0,82.0,95336.0,2293.0,C6
tw1891785617073156549,tw91156289,,,post,Evergreen Places $3.2B Order for 11 LNG Dual-Fuel Container Ships https://t.co/c8G6JVERSU,en,2025-02-18T09:43:33+00:00,3.0,0.0,3.0,0.0,0.0,353.0,3.0,C5
tw1891846492228354375,tw98250417,tw565359043242639360,tw98250417,retweet,16% of natural gas consumed in Europe flows through Ukraine http://t.co/pElPncNRwU It just so happens there is a regime change in Ukraine,en,2025-02-18T13:45:27+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1891846143941759116,tw1587030356296867840,tw1891547896387940458,tw1822946254659207169,retweet,"@wakeupnj Great to see Congressman Van Drew holding the NJBPU accountable for their mistakes. 

Their obsession with green energy has led to neglect of reliable sources like nuclear and natural gas, and now we're paying the price.

Time for a change in New Jersey's energy policy, one that… https://t.co/GJvadLDgsA",en,2025-02-18T13:44:04+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891836520560038283,tw1008355064627585026,tw1891798642895257776,tw734691069519073282,retweet,"Bloom Energy and Chart Industries Inc. have announced a carbon capture partnership that will use natural gas and fuel cells to generate near zero carbon, always-on power.

Update yourself on the latest downstream news today: https://t.co/LFM1K6aofP",en,2025-02-18T13:05:49+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C25
tw1891829601506062765,tw91156289,,,post,Woodside Negotiating with at Least Three Partners for Louisiana LNG https://t.co/9i1pJ9SgEp,en,2025-02-18T12:38:20+00:00,1.0,1.0,4.0,0.0,1.0,389.0,4.0,C5
tw1891775722550600151,tw450896622,,,post,JD Vance seems oblivious to the possibility that being seen to be Trump's stooge might become a bit of an electoral problem for the European Far Right,en,2025-02-18T09:04:14+00:00,37.0,21.0,328.0,6.0,19.0,23099.0,328.0,C5
tw1891577081332429001,tw18686907,,,post,"The impending Trump sell-out of Ukraine has no basis in any genuine US interest. Pro-Trump foreign-policy ""realism"" (so called) is a corrupt exercise in confecting excuses for a disgrace and disaster based entirely on the shadowy and sinister Trump-Putin connection.",en,2025-02-17T19:54:54+00:00,686.0,203.0,2473.0,32.0,93.0,92545.0,2473.0,C5
tw1891827122941067748,tw872907000249696257,tw1891794831594357103,tw296694466,retweet,"Petronas is in talks with banks for a potential loan of over US$1 billion to fund a liquefied natural gas project.

The facility could have a tenor of around 15 years, and proceeds will fund the construction of a LNG facility in Malaysia, Bloomberg reports.

Discussions with… https://t.co/PN2YBW090q https://t.co/0LQCKIwgTG",en,2025-02-18T12:28:29+00:00,285.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891808067043434829,tw1558755656945090563,tw1872338048970801359,tw243318995,retweet,"PUTIN: GAS PRICES IN EUROPE WILL RISE

- here is your bullish call on Natural Gas futures https://t.co/Z6ShI4tsXx",en,2025-02-18T11:12:45+00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891801731375280375,tw373336866,tw1891610201804947746,tw743683514,retweet,"Also, 50% of revenues from state companies already existing and extracting natural gas, oil, minerals. 4/ https://t.co/uV0WZGCLtt",en,2025-02-18T10:47:35+00:00,36.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891801134471287208,tw1042226763286294528,tw1891777537073721387,tw64643056,quote,"Unironically, music to the ears of USA LNG companies https://t.co/e4uSIXGjoq",en,2025-02-18T10:45:13+00:00,0.0,0.0,2.0,0.0,1.0,56.0,2.0,C3
tw1891800802756325563,tw1602090884576731136,tw1891519496533250216,tw246581527,retweet,"Last Week's The Maghreb This Week:

🇩🇿 #Algeria, #Nigeria, &amp; #Niger sign NDAs for the TransSahara Gas Pipeline
🇲🇦 #Morocco gets generally positive review from IMF Art. IV
🇲🇷 #Mauritania's GTA produces first LNG
🇱🇾 #Libya GNU minister survives assassination attempt
🇹🇳 #Tunisia's… https://t.co/tVZjEFhjdt https://t.co/ju3KyJGYFu",en,2025-02-18T10:43:53+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891796379522957664,tw1358961670765256705,tw1891718629852328351,tw3352886781,retweet,The rub here is that the 20 million tonnes of GHG emissions that could be avoided by phasing out coal by 2030 is completely swamped by the 6 billion tonnes of GHG from Woodside's Burrup Hub user the @WAlabor mandate to continue full-scale production of LNG to 2070.,en,2025-02-18T10:26:19+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891794488634343425,tw576989833,tw1891574332612063415,tw136310943,retweet,"Britain has huge natural gas resources, including a recent discovery of a shale resource in Lincolnshire that may hold 16 trillion cubic feet of gas. Britain also has the most expensive electricity in Europe. But the Labour party says it wants to ban hydraulic fracturing for… https://t.co/OwOGRXpVT5 https://t.co/SLGZAzHsoL",en,2025-02-18T10:18:48+00:00,37.0,0.0,0.0,0.0,0.0,0.0,0.0,C25
tw1891793144271737242,tw62306952,tw1891610132124995854,tw461096837,retweet,Turns out that ‘Natural gas’ (the friendly-sounding name for the highly potent greenhouse gas methane) is 𝙬𝙤𝙧𝙨𝙚 𝙩𝙝𝙖𝙣 𝙘𝙤𝙖𝙡. Worse still when shipped as LNG. https://t.co/RW1SWJLnvH,en,2025-02-18T10:13:28+00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891788517535060268,tw1861358970,tw1891477065100095843,tw1386964028237492226,retweet,@1Ark4humanity Yes absolutely. Trump is after their natural gas fields.,en,2025-02-18T09:55:04+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891778614451925349,tw3285274512,tw1891515791163417053,tw68887844,retweet,"THE WHOLE WORLD DOES NOT BELIEVE HIM— untruthful so many times that everything he says is a lie. 

I sr a e l  created the combat zone. They just want to hurry up and take over land that is NOT theirs for redevelopment and natural gas exploration. $$$ https://t.co/XyQaEUVL6O",en,2025-02-18T09:15:43+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1891773769372295264,tw951179106053484545,tw1891633931801460846,tw1268655115918950400,retweet,"Exactly. How do you lose your seat at the table? Where do we begin?

Germany bet its energy future on the Russians before the war.

Greek ship owners have provided the Russians with a shadow fleet of tankers during the war. 

Belgium is still helping Russia ship LNG to the ROW,… https://t.co/8pdMppKBp7 https://t.co/a4vCJVDwdt",en,2025-02-18T08:56:28+00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891768695602766003,tw1847998277179858944,tw1891684832565928333,tw853926667051556864,quote,"The fact behind their complexity is just a one-word answer.! And the answer is Petroleum and Natural Gas resources; and the other reason is, it (United Palestine)is the main Sea-route Junction for the westerns to reach Indian subcontinent and to the east.! https://t.co/3CRSkj0Ttu",en,2025-02-18T08:36:19+00:00,0.0,0.0,3.0,0.0,0.0,68.0,3.0,C3
