user_id,polarity,vec_BIG_OIL,vec_CHINA,vec_EU_UKRAINE,vec_ISRAEL,vec_LNG,vec_RENEWABLES,vec_RUSSIA,vec_SANCTIONS_TARIFFS,vec_US_POLICY
tw943945673568747521,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1886766315420950528,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1834751894473871360,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw175845139,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1606307558129557504,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1694800461595889664,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1823068460634497024,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1745566815147986944,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1064966708975218688,-0.6318920210159814,0.0,0.5,0.0,0.0,0.0,-0.25,0.0,-0.25,-0.25
tw1858310984290504705,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1934267347,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1822796248359002112,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1726991419821391872,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1889781187058737152,0.9999999994915922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw1871812158973149184,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw4644413847,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw2842775182,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1520905732819984385,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1019671117,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1726026805549666304,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3280874629,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1596874200979017729,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1586109481607262210,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3884049719,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw564797037,0.9999999996964599,0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1857072169496223745,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1822142131361787904,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1586154852085907456,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1432096338901192704,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1178745274925223937,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1823161501844185088,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1817036957651992579,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw954462020,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3382016718,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw31060952,0.9999999997316044,0.5,0.0,0.5,0.0,1.0,-1.0,0.0,0.0,1.0
tw761551440666062848,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1649633748403781632,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1466795754287157249,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1838975474233729024,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1211269284447436801,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1116704478,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3503052029,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1617590815282298897,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1453463406867058688,0.9999999995815622,0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.0
tw2333806616,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1333989879735193600,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1373483536217305093,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw704005736,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1519117983905366016,0.9999999995815622,0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.0
tw1823071734947282944,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1600319746590867461,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1317894811215683584,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1887683778149294080,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1021478973455446017,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw816455035693527040,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw2493149273,0.9999999996607014,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw1850670916323426304,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1588314315337207809,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1470887006964092928,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1586355259307397120,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw850732390972522496,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1298639427120422917,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1816793279947530240,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1157010197774262272,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw743280315624390656,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1766987094000365568,-0.012021115442830934,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
tw1662190880390823944,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw702312510242729984,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1674940128169455617,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1656755304217051136,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1802718142176567296,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1630922327381688320,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1928805007,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1672925766286209024,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw2938154393,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1519075786560573441,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1597376658801147910,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1722817698751803392,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1588561521281564673,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw764990872542777344,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1390323213746515969,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1374607968,0.9999999996522675,0.5,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,1.0
tw1845135748984352780,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1294245129885188096,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1327430571627261953,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1448313324395958276,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw29788849,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1856563703832875008,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1774076930616152064,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1132653732,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1877152671330627584,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1850217706810679296,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw137469793,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1656433379037044737,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1875249747809710080,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw223889859,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1854580480966115335,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1618384118659555328,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1862403071424200704,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw760522477407707136,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1594175469737447424,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1844174100387803144,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1877170351894855680,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1868692944,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw79777739,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw149781544,0.5436280261412164,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0
tw1643037734955524102,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1834623979635507200,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1503883558607278085,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1842745098783596544,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1413331241739358208,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1579968831933521920,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw22323324,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw4025894325,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw263610820,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1590539798233620480,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1594139626826072064,0.9999999996113221,0.3333333333333333,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,0.0,1.0
tw94893327,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1813258977763028992,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw423088590,0.9999999996522675,0.5,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,1.0
tw1228085121632350215,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw286840663,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1833706173863718913,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw816969554010271744,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1594391119013752835,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw70713511,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1758611421418459136,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1518778172111609858,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw87179683,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1267149552475238400,0.6090597885062107,0.0,0.0,0.5,0.0,0.5,-0.5,0.0,-0.5,0.5
tw18466375,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1703914889276784640,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1192819418964865025,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1658449874826801154,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw2928547009,-0.9999999989950353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
tw1830762442369949699,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1688244971843796992,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw79793890,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw2312035088,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1511414515644223496,0.2568357257509039,0.0,0.0,-1.0,0.0,0.5,0.0,-0.5,0.0,0.5
tw1496538005959495692,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw23885166,0.9999999988975115,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0
tw1741172215435894784,0.9999999989488133,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw1518992250600144897,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1650944773794983937,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3378292323,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw465148464,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1611151748613144576,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1673082535595655174,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1706857668453838848,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw979413134610923521,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1254323798637232128,-0.01069060811147393,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0
tw902917928,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw972606666779910145,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw796100784,0.9999999994520734,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5
tw427926882,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1809923057596923904,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1613358303924391942,0.9999999996607014,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw1626646204133044224,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1589355697329799168,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1500195257568444425,0.9999999988409453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1823129916218437632,0.9999999996607014,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw1851199958080241664,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1842656946823835648,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1594133297097056258,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw423022572,0.999999999288954,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5
tw1694174718,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw954319932556234753,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw836639756775731200,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1592701226566696966,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1597309611782115336,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw106921738,0.9999999994553243,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.5
tw302608698,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1595491915574743053,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw570401327,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw41723359,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1564360935380324357,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw203135994,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw897766224104443904,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw416349442,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1777525797193965568,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw758995522568859649,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw981555730376527873,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1597939539733057536,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1825253484238712832,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw833857129647796224,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1756760016248303616,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1728860911044308992,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw877339861941964803,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1711060470033944576,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1855275897911185408,0.9999999997357729,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1673840051279761408,0.9999999994487556,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw289615310,0.004336284712193603,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
tw1269610588398923782,0.19217120017597975,0.5,0.0,0.5,0.0,-0.5,0.0,0.5,0.0,0.5
tw1242461569608540162,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw715226210482176000,-0.9999999994549332,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
tw1594386183794089985,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw832435481283612672,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw241911612,0.9999999994487556,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw1699771954096381952,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3249400288,0.9999999995906252,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.3333333333333333
tw1430675520652562436,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1617535554240774145,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw209390521,-0.9999999994549332,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
tw18459887,0.9999999994487556,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw114345117,0.9999999994487556,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw1121022102402945026,0.010690608117032771,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
tw403562592,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw961221913476567040,0.9999999994487556,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw1050469803671134208,0.9999999994487556,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
tw488352716,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1653992606,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1422777778244571136,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw494726142,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw391115687,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw343117817,-0.619825725212994,0.0,0.0,-1.0,0.0,0.0,-0.5,0.5,-0.5,0.0
tw1046138835967578113,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1586213573839175682,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1830303924139483136,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1832442311277461505,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1576328008146817030,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1736982470439084032,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1286907222044241920,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw701737436628566016,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw2503357650,0.9999999997374769,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0
tw2917087260,0.9999999994472794,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tw843441720,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw958825122613399552,0.4455268029331595,0.0,-0.5,0.0,0.0,1.0,-0.5,-0.5,-1.0,0.0
tw1093804094190436353,0.34675145440746047,0.0,-0.5,0.0,0.0,0.5,-0.5,-0.5,-1.0,0.0
tw98473409,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw2906758937,0.340919197675667,0.5,-0.5,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5
tw37620111,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1421362850585448455,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw69748811,0.4455268029331595,0.0,-0.5,0.0,0.0,1.0,-0.5,-0.5,-1.0,0.0
tw1264014531258388481,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw902087874,0.34675145440746047,0.0,-0.5,0.0,0.0,0.5,-0.5,-0.5,-1.0,0.0
tw1528491261455437826,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1534264258774573056,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw1889028234492170240,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw62404274,-0.49679716121289585,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
tw1026854259822927872,-0.619825725212994,0.0,0.0,-1.0,0.0,0.0,-0.5,0.5,-0.5,0.0
tw1344528960206487556,0.13176118248417043,0.0,-0.25,0.0,0.0,0.5,-0.25,-0.25,-1.0,0.0
tw1183291200008265728,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1530107664553988098,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1747671921737584640,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw1876523877301641217,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw1221810842,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw4188713812,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1002325736064212999,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw3266224704,-0.5272321241876583,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0
tw1362446565403742213,-0.4812297581721518,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5
